transaction_date,product_id,customer_id,store_id,quantity,Revenue
4/12/2007,187,3388,13,4,5.28
4/12/2007,1305,1330,13,4,2.28
4/12/2007,1415,1330,13,3,11.4
4/12/2007,1499,1330,13,3,4.17
4/12/2007,1249,1330,13,4,5.92
4/12/2007,1472,1548,13,4,8.8
4/12/2007,916,1548,13,3,7.71
4/12/2007,1438,1548,13,3,4.11
4/12/2007,1016,1548,13,2,2.34
4/12/2007,1139,1548,13,4,11.44
4/12/2007,617,2525,13,3,3.48
4/12/2007,334,1718,13,3,2.34
4/12/2007,483,1718,13,3,5.82
4/12/2007,1030,7250,13,4,10.56
4/12/2007,1486,7250,13,2,3.56
4/12/2007,564,5593,13,5,3.3
4/12/2007,181,5593,13,4,3.72
4/12/2007,177,5196,13,4,6.64
4/12/2007,514,5196,13,4,7.24
4/12/2007,331,5196,13,5,14.15
4/12/2007,880,5196,13,4,14.6
4/12/2007,791,5196,13,4,8.6
4/12/2007,974,2373,13,3,2.37
4/12/2007,924,2373,13,4,10.8
4/12/2007,1074,2373,13,2,6.26
4/12/2007,210,2373,13,2,3.08
4/12/2007,414,2373,13,2,5.54
4/12/2007,1143,1991,13,3,5.28
4/12/2007,400,1991,13,3,4.29
4/12/2007,656,1991,13,3,11.55
4/12/2007,1033,1991,13,3,5.73
4/12/2007,317,1991,13,2,4.36
4/12/2007,61,4536,13,3,2.22
4/12/2007,943,4536,13,4,9.88
4/12/2007,473,1821,13,3,2.19
4/12/2007,24,1821,13,2,3.46
4/12/2007,234,5196,13,3,8.1
4/12/2007,1155,5196,13,3,5.64
4/12/2007,1093,5196,13,4,11.24
4/12/2007,550,5196,13,5,12
4/12/2007,207,5196,13,3,3.72
4/12/2007,780,178,13,3,8.52
4/12/2007,1462,178,13,4,2.92
4/12/2007,974,178,13,3,2.37
4/12/2007,1296,178,13,3,7.53
4/12/2007,947,4543,13,3,1.95
4/12/2007,963,4543,13,4,9.6
4/12/2007,913,4543,13,4,7.12
4/12/2007,1063,4543,13,4,12.72
4/12/2007,614,4543,13,4,15.12
4/12/2007,664,4253,13,4,6.96
4/12/2007,254,4253,13,4,2.24
4/12/2007,1069,4253,13,5,2.85
4/12/2007,181,4253,13,2,1.86
4/12/2007,558,4253,13,4,3.2
4/12/2007,983,3001,13,3,2.46
4/12/2007,827,3001,13,4,3.8
4/12/2007,151,3001,13,3,8.73
4/12/2007,621,3001,13,3,4.17
4/12/2007,45,5685,13,3,1.59
4/12/2007,1354,5685,13,3,4.44
4/12/2007,544,5685,13,3,8.85
4/12/2007,1000,5685,13,3,8.07
4/12/2007,777,5685,13,3,11.16
4/12/2007,301,5685,13,3,1.59
4/12/2007,1316,5685,13,3,2.13
4/12/2007,1424,8310,13,3,11.73
4/12/2007,309,8310,13,4,14.48
4/12/2007,951,8310,13,2,3.86
4/12/2007,581,8310,13,3,8.52
4/12/2007,864,8310,13,4,6.52
4/12/2007,635,4342,13,4,5.52
4/12/2007,386,4342,13,3,6.69
4/12/2007,1134,4342,13,3,5.46
4/12/2007,691,6021,13,3,8.55
4/12/2007,947,6021,13,3,1.95
4/12/2007,1324,6021,13,2,6.62
4/12/2007,608,6021,13,3,2.04
4/12/2007,1197,6021,13,3,9.42
4/12/2007,575,6021,13,2,5.62
4/12/2007,1297,6021,13,3,4.98
4/12/2007,1493,8779,13,3,11.88
4/12/2007,85,8779,13,3,4.08
4/12/2007,1193,8779,13,3,2.67
4/12/2007,1397,8779,13,3,4.29
4/12/2007,55,8779,13,3,10.5
4/12/2007,551,8779,13,3,9.63
4/12/2007,1353,8779,13,3,6.72
4/12/2007,18,4431,13,2,5.34
4/12/2007,987,5903,13,4,10.36
4/12/2007,871,5903,13,3,7.62
4/12/2007,1220,5903,13,4,7.8
4/12/2007,172,5903,13,2,6.64
4/12/2007,225,6792,13,4,15.56
4/12/2007,15,6792,13,3,6.87
4/12/2007,232,6792,13,4,10.52
4/12/2007,1141,6792,13,3,4.02
4/12/2007,658,9671,13,2,5.36
4/12/2007,275,9671,13,2,6.54
4/12/2007,1424,9671,13,2,7.82
4/12/2007,681,9671,13,2,4.6
4/12/2007,252,780,13,3,8.13
4/12/2007,348,780,13,3,3.69
4/12/2007,791,780,13,4,8.6
4/12/2007,1434,780,13,4,3.72
4/12/2007,1478,780,13,2,5.32
4/12/2007,202,780,13,5,7.45
4/12/2007,498,780,13,3,7.65
4/12/2007,911,2076,13,4,7.88
4/12/2007,456,1053,13,3,8.01
4/12/2007,1271,1053,13,3,10.5
4/12/2007,383,1053,13,3,8.25
4/12/2007,345,1053,13,2,4.22
4/12/2007,1381,3979,13,2,4.34
4/12/2007,466,3979,13,2,5.26
4/12/2007,96,3979,13,2,4.22
4/12/2007,379,3979,13,4,15.4
4/12/2007,1088,3979,13,4,13.28
4/12/2007,1555,4961,13,3,8.85
4/12/2007,746,4961,13,3,11.94
4/12/2007,1435,6069,13,2,5.44
4/12/2007,280,6069,13,3,5.43
4/12/2007,1042,6069,13,4,4.6
4/12/2007,93,1426,13,3,2.88
4/12/2007,775,1426,13,2,1.9
4/12/2007,286,1426,13,3,4.26
4/12/2007,509,9420,13,3,5.7
4/12/2007,1085,9420,13,2,4.48
4/12/2007,842,3897,13,2,6.4
4/12/2007,87,3897,13,3,5.34
4/12/2007,970,9825,13,4,12.44
4/12/2007,28,9825,13,2,7.82
4/12/2007,1296,9825,13,3,7.53
4/12/2007,1020,9825,13,4,2.04
4/12/2007,1436,9825,13,3,2.76
4/12/2007,188,9825,13,2,5.16
4/12/2007,437,2808,13,2,3.94
4/12/2007,481,2808,13,3,8.55
4/12/2007,764,2808,13,2,7.62
4/12/2007,1473,2808,13,3,7.08
4/12/2007,903,2808,13,3,7.56
4/12/2007,227,2808,13,3,5.94
4/12/2007,1463,1991,13,3,5.94
4/12/2007,520,1991,13,3,8.4
4/12/2007,1321,9286,13,2,4.98
4/12/2007,191,9286,13,2,5.74
4/12/2007,1194,9286,13,4,11.24
4/12/2007,158,9286,13,3,4.74
4/12/2007,1294,9286,13,3,5.16
4/12/2007,291,7149,13,2,4.44
4/12/2007,894,7149,13,2,1.14
4/12/2007,1470,7149,13,2,4.82
4/12/2007,1300,7149,13,3,4.35
4/12/2007,984,7149,13,3,2.43
4/12/2007,374,7149,13,3,4.47
4/12/2007,744,1429,13,3,11.73
4/12/2007,362,1429,13,2,7.94
4/12/2007,455,4413,13,3,5.04
4/12/2007,792,4413,13,3,6.39
4/12/2007,609,4413,13,3,7.77
4/12/2007,1158,4413,13,4,5.28
4/12/2007,1068,4413,13,2,4.22
4/12/2007,192,4413,13,4,6.08
4/12/2007,180,127,15,2,1.38
4/12/2007,390,10058,15,2,7.48
4/12/2007,47,10058,15,3,7.71
4/12/2007,663,10058,15,4,7.04
4/12/2007,1339,7479,15,2,2.62
4/12/2007,1462,7479,15,3,2.19
4/12/2007,1197,10034,15,2,6.28
4/12/2007,1546,10034,15,3,1.83
4/12/2007,84,10034,15,3,8.43
4/12/2007,527,10034,15,3,7.14
4/12/2007,1170,10034,15,3,7.95
4/12/2007,1213,10034,15,2,5.86
4/12/2007,250,2907,15,3,7.77
4/12/2007,28,2907,15,3,11.73
4/12/2007,1109,2907,15,3,1.65
4/12/2007,566,2907,15,3,5.34
4/12/2007,637,2907,15,4,3.44
4/12/2007,1253,2907,15,3,5.13
4/12/2007,1276,4856,15,3,4.29
4/12/2007,164,4856,15,3,8.91
4/12/2007,674,4856,15,3,9.54
4/12/2007,1117,4856,15,4,14.56
4/12/2007,202,4856,15,3,4.47
4/12/2007,1389,4856,15,4,10.52
4/12/2007,840,4439,15,4,5.48
4/12/2007,618,4439,15,4,5.6
4/12/2007,680,4611,15,3,4.41
4/12/2007,684,4611,15,4,2.72
4/12/2007,1500,4611,15,3,7.23
4/12/2007,198,4611,15,2,1.84
4/12/2007,574,4611,15,2,5.34
4/12/2007,1416,4611,15,3,8.34
4/12/2007,447,4611,15,3,8.64
4/12/2007,1553,2738,15,4,7.44
4/12/2007,12,2738,15,3,4.62
4/12/2007,62,493,15,3,11.46
4/12/2007,1370,493,15,2,4.76
4/12/2007,561,493,15,4,3.08
4/12/2007,1430,493,15,4,13.44
4/12/2007,794,493,15,2,2.4
4/12/2007,731,493,15,3,11.43
4/12/2007,189,493,15,4,13.8
4/12/2007,1077,3751,15,3,11.04
4/12/2007,1106,3751,15,3,4.56
4/12/2007,191,3751,15,3,8.61
4/12/2007,1333,6471,15,3,2.79
4/12/2007,1483,6471,15,3,6.39
4/12/2007,1034,6471,15,2,5.82
4/12/2007,824,6471,15,4,8.44
4/12/2007,1040,6471,15,4,5.28
4/12/2007,391,6471,15,3,3.93
4/12/2007,1373,9254,15,5,18
4/12/2007,950,9254,15,4,13.88
4/12/2007,1073,9254,15,4,13.8
4/12/2007,291,9254,15,4,8.88
4/12/2007,571,9230,15,2,2.5
4/12/2007,1041,9230,15,2,1.42
4/12/2007,45,9230,15,4,2.12
4/12/2007,648,9230,15,2,5.44
4/12/2007,1224,9230,15,4,4.96
4/12/2007,1054,9230,15,3,4.44
4/12/2007,1025,1684,15,3,4.35
4/12/2007,95,1684,15,3,4.38
4/12/2007,498,1684,15,3,7.65
4/12/2007,116,1684,15,3,11.91
4/12/2007,1004,5342,15,3,8.61
4/12/2007,887,5342,15,3,5.4
4/12/2007,1237,5342,15,3,8.25
4/12/2007,188,5342,15,4,10.32
4/12/2007,631,5342,15,2,1.56
4/12/2007,1274,5342,15,3,3.93
4/12/2007,1554,3541,15,4,10.16
4/12/2007,452,3541,15,4,9.92
4/12/2007,229,3541,15,2,4.46
4/12/2007,1311,3541,15,3,9.66
4/12/2007,695,10058,15,4,14.08
4/12/2007,1471,10058,15,3,4.65
4/12/2007,269,2763,15,2,5.68
4/12/2007,778,2763,15,2,5.44
4/12/2007,1221,2763,15,4,5.96
4/12/2007,1450,2763,15,4,11.08
4/12/2007,1494,2763,15,4,6.72
4/12/2007,219,2763,15,4,10.08
4/12/2007,928,2763,15,2,3.3
4/12/2007,1342,923,15,4,14.92
4/12/2007,886,9151,15,2,6.22
4/12/2007,143,9151,15,3,7.38
4/12/2007,399,9151,15,3,2.61
4/12/2007,776,9151,15,2,7.78
4/12/2007,1398,953,15,2,6.3
4/12/2007,482,953,15,2,1.46
4/12/2007,526,953,15,4,9
4/12/2007,809,953,15,2,2.44
4/12/2007,1518,953,15,3,10.56
4/12/2007,948,953,15,4,11.84
4/12/2007,1171,6399,15,4,12.72
4/12/2007,828,6399,15,3,3.87
4/12/2007,1444,6399,15,3,5.28
4/12/2007,1155,6399,15,4,7.52
4/12/2007,878,6399,15,4,7.48
4/12/2007,1294,6399,15,2,3.44
4/12/2007,1211,8022,15,2,7.58
4/12/2007,296,8022,15,2,1
4/12/2007,339,8022,15,3,4.2
4/12/2007,622,8022,15,3,2.43
4/12/2007,982,7632,15,3,8.64
4/12/2007,959,7632,15,3,4.5
4/12/2007,1441,7632,15,4,5.24
4/12/2007,1265,3207,15,3,2.16
4/12/2007,110,3207,15,3,7.05
4/12/2007,1285,3207,15,3,5.61
4/12/2007,337,1445,15,3,2.25
4/12/2007,1019,1445,15,3,11.22
4/12/2007,116,1445,15,5,19.85
4/12/2007,753,1500,15,3,5.67
4/12/2007,915,1500,15,2,5.74
4/12/2007,1183,4122,15,3,4.62
4/12/2007,14,4122,15,3,5.79
4/12/2007,450,5109,15,3,10.11
4/12/2007,1066,5109,15,3,8.67
4/12/2007,1452,8238,15,3,8.67
4/12/2007,737,8238,15,3,3.84
4/12/2007,1326,8238,15,4,6.84
4/12/2007,704,8238,15,3,4.89
4/12/2007,1425,8238,15,3,6.54
4/12/2007,837,5814,15,3,4.86
4/12/2007,1026,5814,15,4,8.52
4/12/2007,44,5814,15,4,11.72
4/12/2007,287,5814,15,4,6.24
4/12/2007,1529,5814,15,4,13.08
4/12/2007,920,5814,15,4,2.92
4/12/2007,876,9230,15,3,5.13
4/12/2007,493,9230,15,3,7.92
4/12/2007,498,9230,15,3,7.65
4/12/2007,633,9230,15,3,2.22
4/12/2007,1349,8495,15,3,8.7
4/12/2007,300,8495,15,3,8.82
4/12/2007,330,8495,15,3,11.94
4/12/2007,972,8495,15,2,4.46
4/12/2007,1016,8495,15,3,3.51
4/12/2007,573,8524,15,4,13.56
4/12/2007,656,8524,15,4,15.4
4/12/2007,407,8524,15,4,12.84
4/12/2007,1455,9061,15,2,5.06
4/12/2007,810,9061,15,2,1.14
4/12/2007,554,7791,15,4,12.56
4/12/2007,1103,7791,15,3,3.45
4/12/2007,1013,7791,15,2,3.1
4/12/2007,138,7791,15,4,10.8
4/12/2007,1519,2338,15,4,3.24
4/12/2007,909,2338,15,3,4.65
4/12/2007,1053,1969,15,2,3.7
4/12/2007,1163,1969,15,4,3.28
4/12/2007,1246,1969,15,4,6.16
4/12/2007,897,2346,15,4,2.16
4/12/2007,487,2346,15,4,10.4
4/12/2007,1303,2346,15,2,1.36
4/12/2007,414,2346,15,2,5.54
4/12/2007,377,2346,15,3,6.3
4/12/2007,1219,2346,15,4,9.44
4/12/2007,982,2981,23,3,8.64
4/12/2007,306,2981,23,2,7.92
4/12/2007,362,2981,23,4,15.88
4/12/2007,1338,2981,23,3,6.66
4/12/2007,383,2981,23,3,8.25
4/12/2007,10,7190,23,2,2.84
4/12/2007,80,7190,23,3,10.89
4/12/2007,696,7190,23,3,2.16
4/12/2007,958,5707,23,3,4.08
4/12/2007,1495,5707,23,3,10.44
4/12/2007,719,4609,23,3,7.35
4/12/2007,1069,4609,23,4,2.28
4/12/2007,20,4609,23,4,11.12
4/12/2007,463,4609,23,2,2.5
4/12/2007,180,2981,23,3,2.07
4/12/2007,397,2981,23,3,4.05
4/12/2007,892,2981,23,2,5.46
4/12/2007,137,2981,23,2,7.4
4/12/2007,114,2981,23,4,3.68
4/12/2007,596,2981,23,4,2.56
4/12/2007,293,2981,23,3,4.8
4/12/2007,733,1977,23,4,7.8
4/12/2007,1415,1977,23,4,15.2
4/12/2007,926,1977,23,3,1.68
4/12/2007,1249,1977,23,3,4.44
4/12/2007,899,739,23,3,5.76
4/12/2007,916,739,23,3,7.71
4/12/2007,866,739,23,3,10.38
4/12/2007,1016,739,23,5,5.85
4/12/2007,567,739,23,4,9.4
4/12/2007,714,7896,23,3,8.1
4/12/2007,304,7896,23,4,7.56
4/12/2007,1119,7896,23,4,12.68
4/12/2007,231,7896,23,2,5.3
4/12/2007,607,7896,23,4,11.12
4/12/2007,936,2588,23,3,8.34
4/12/2007,780,2588,23,3,8.52
4/12/2007,104,2588,23,4,15.56
4/12/2007,514,6324,23,4,7.24
4/12/2007,903,6324,23,3,7.56
4/12/2007,880,6324,23,3,10.95
4/12/2007,1363,6324,23,4,10.64
4/12/2007,1473,6324,23,3,7.08
4/12/2007,816,5568,23,3,6.87
4/12/2007,394,5568,23,4,12.52
4/12/2007,1415,6105,23,2,7.6
4/12/2007,40,1097,23,2,1.98
4/12/2007,750,1097,23,4,7.8
4/12/2007,594,1097,23,2,1.16
4/12/2007,1476,1097,23,2,4.52
4/12/2007,1532,1097,23,4,5.56
4/12/2007,949,1097,23,2,5.02
4/12/2007,1066,8463,23,3,8.67
4/12/2007,1203,8463,23,3,4.38
4/12/2007,470,4070,23,3,8.7
4/12/2007,1406,4070,23,2,1.12
4/12/2007,570,4070,23,3,6.48
4/12/2007,1107,4070,23,3,8.1
4/12/2007,324,4070,23,3,5.91
4/12/2007,1113,4070,23,3,2.01
4/12/2007,1450,4070,23,4,11.08
4/13/2007,509,653,6,3,5.7
4/13/2007,804,653,6,2,4.42
4/13/2007,1374,9931,6,2,5.78
4/13/2007,1324,9931,6,4,13.24
4/13/2007,1474,9931,6,2,4.3
4/13/2007,1025,9931,6,3,4.35
4/13/2007,815,9931,6,3,2.76
4/13/2007,1031,9931,6,3,3.63
4/13/2007,842,1427,6,3,9.6
4/13/2007,1364,1427,6,2,3.2
4/13/2007,1039,1427,6,3,2.43
4/13/2007,1162,1427,6,2,3.18
4/13/2007,379,1427,6,2,7.7
4/13/2007,1168,1427,6,4,15.28
4/13/2007,406,4375,6,4,6.56
4/13/2007,356,4375,6,4,9.44
4/13/2007,207,1801,6,3,3.72
4/13/2007,956,1801,6,2,2.4
4/13/2007,1411,1801,6,2,3.8
4/13/2007,865,8406,6,3,8.37
4/13/2007,1242,8406,6,2,3.96
4/13/2007,526,8406,6,3,6.75
4/13/2007,976,10153,6,3,3.51
4/13/2007,1325,10153,6,3,4.29
4/13/2007,277,10153,6,3,7.23
4/13/2007,720,10153,6,2,1.72
4/13/2007,949,10153,6,2,5.02
4/13/2007,853,4157,6,3,11.64
4/13/2007,549,4157,6,3,5.04
4/13/2007,466,4368,6,2,5.26
4/13/2007,882,4368,6,3,7.47
4/13/2007,1192,4368,6,3,2.94
4/13/2007,676,4368,6,2,6.58
4/13/2007,1183,9980,6,2,3.08
4/13/2007,1539,4902,6,4,14.32
4/13/2007,24,4902,6,4,6.92
4/13/2007,307,4902,6,5,7.4
4/13/2007,1017,4902,6,4,11.56
4/13/2007,547,436,6,3,6.93
4/13/2007,1029,436,6,3,5.04
4/13/2007,1139,436,6,3,8.58
4/13/2007,1223,436,6,3,1.77
4/13/2007,973,436,6,3,4.02
4/13/2007,183,7081,6,2,4.82
4/13/2007,1485,7612,6,2,3
4/13/2007,583,7612,6,3,4.83
4/13/2007,1319,7612,6,3,5.04
4/13/2007,1496,7612,6,2,4.94
4/13/2007,986,7636,6,3,10.5
4/13/2007,936,7636,6,4,11.12
4/13/2007,1086,7636,6,2,5.06
4/13/2007,636,7636,6,4,10.56
4/13/2007,426,7636,6,3,1.8
4/13/2007,277,7907,6,3,7.23
4/13/2007,1092,7907,6,3,7.14
4/13/2007,204,7907,6,4,6.4
4/13/2007,166,7907,6,2,4.94
4/13/2007,1299,9160,6,3,8.28
4/13/2007,384,9160,6,2,1.08
4/13/2007,14,9160,6,3,5.79
4/13/2007,297,9160,6,3,2.7
4/13/2007,973,4474,6,3,4.02
4/13/2007,950,4474,6,3,10.41
4/13/2007,1433,4474,6,3,7.89
4/13/2007,1256,6465,6,3,3.66
4/13/2007,101,6465,6,2,1.44
4/13/2007,581,336,6,2,5.68
4/13/2007,1369,336,6,4,13.52
4/13/2007,148,336,6,3,11.85
4/13/2007,1523,336,6,3,4.68
4/13/2007,514,336,6,4,7.24
4/13/2007,11,336,6,2,7.02
4/13/2007,48,3462,6,3,5.64
4/13/2007,265,3462,6,4,14.44
4/13/2007,760,3462,6,2,3.74
4/13/2007,5,3462,6,3,6.57
4/13/2007,1540,3462,6,3,10.56
4/13/2007,465,3462,6,3,8.85
4/13/2007,757,5387,6,2,2.94
4/13/2007,402,5387,6,4,4.52
4/13/2007,325,5387,6,2,3.02
4/13/2007,628,10120,6,4,5.6
4/13/2007,58,10120,6,3,6.93
4/13/2007,940,10120,6,3,8.52
4/13/2007,1410,10120,6,2,3.44
4/13/2007,828,10120,6,3,3.87
4/13/2007,1017,10120,6,3,8.67
4/13/2007,35,10120,6,3,6.63
4/13/2007,485,5635,6,3,6.57
4/13/2007,75,5635,6,3,2.04
4/13/2007,890,5635,6,3,7.83
4/13/2007,2,5635,6,3,2.22
4/13/2007,1454,1714,6,4,13.56
4/13/2007,339,1714,6,5,7
4/13/2007,982,1714,6,2,5.76
4/13/2007,1026,1714,6,2,4.26
4/13/2007,1308,1714,6,4,10.32
4/13/2007,46,1714,6,3,10.32
4/13/2007,922,7404,6,3,7.77
4/13/2007,379,7404,6,3,11.55
4/13/2007,449,7404,6,2,7.38
4/13/2007,1065,7404,6,3,5.64
4/13/2007,362,7404,6,3,11.91
4/13/2007,499,7404,6,3,8.88
4/13/2007,486,10053,6,4,4.56
4/13/2007,929,10053,6,3,1.59
4/13/2007,14,10053,6,4,7.72
4/13/2007,1202,10053,6,3,11.82
4/13/2007,1485,10053,6,3,4.5
4/13/2007,636,10053,6,3,7.92
4/13/2007,480,10053,6,4,6.76
4/13/2007,1089,2068,6,3,7.41
4/13/2007,1505,2068,6,3,8.25
4/13/2007,1402,2068,6,3,7.77
4/13/2007,886,2068,6,3,9.33
4/13/2007,1289,2068,6,3,3.63
4/13/2007,979,4375,6,3,11.34
4/13/2007,1422,4375,6,3,6.69
4/13/2007,93,4375,6,2,1.92
4/13/2007,1332,10259,6,3,2.07
4/13/2007,1482,10259,6,3,1.8
4/13/2007,1033,10259,6,3,5.73
4/13/2007,1236,10259,6,4,13.28
4/13/2007,1453,10259,6,4,12.44
4/13/2007,390,10259,6,2,7.48
4/13/2007,228,9694,6,4,3.28
4/13/2007,949,9694,6,3,7.53
4/13/2007,1486,9694,6,3,5.34
4/13/2007,290,9694,6,2,3.4
4/13/2007,473,8984,6,3,2.19
4/13/2007,943,8984,6,2,4.94
4/13/2007,361,8984,6,4,4.52
4/13/2007,550,8984,6,2,4.8
4/13/2007,1126,8984,6,3,3.48
4/13/2007,248,9864,6,3,2.58
4/13/2007,863,9864,6,3,8.94
4/13/2007,574,9864,6,3,8.01
4/13/2007,104,4992,6,3,11.67
4/13/2007,880,4992,6,2,7.3
4/13/2007,524,4992,6,3,5.22
4/13/2007,447,4992,6,4,11.52
4/13/2007,264,4992,6,4,11.12
4/13/2007,814,4992,6,2,3.46
4/13/2007,724,4992,6,4,11.76
4/13/2007,1159,6628,6,3,11.34
4/13/2007,84,6628,6,3,8.43
4/13/2007,194,6628,6,4,13.44
4/13/2007,277,6628,6,3,7.23
4/13/2007,28,6628,6,3,11.73
4/13/2007,777,6628,6,3,11.16
4/13/2007,627,9694,6,3,5.1
4/13/2007,3,6061,17,4,3.32
4/13/2007,806,6061,17,3,7.8
4/13/2007,783,6061,17,2,4.94
4/13/2007,1265,6061,17,2,1.44
4/13/2007,962,6061,17,4,7.48
4/13/2007,719,4858,17,2,4.9
4/13/2007,1441,4858,17,4,5.24
4/13/2007,419,4858,17,2,7.14
4/13/2007,781,4858,17,3,11.85
4/13/2007,425,4858,17,4,5.12
4/13/2007,349,4858,17,3,7.02
4/13/2007,758,5238,17,3,9.57
4/13/2007,908,5238,17,3,2.07
4/13/2007,459,5238,17,2,1.28
4/13/2007,249,5238,17,3,4.77
4/13/2007,1515,5238,17,3,3.3
4/13/2007,999,5238,17,2,5.42
4/13/2007,989,5238,17,3,2.52
4/13/2007,606,5238,17,3,7.95
4/13/2007,196,5238,17,2,4.94
4/13/2007,1011,5238,17,2,6.34
4/13/2007,1554,5895,17,2,5.08
4/13/2007,466,5895,17,4,10.52
4/13/2007,1028,5895,17,4,8.96
4/13/2007,73,5895,17,3,6.99
4/13/2007,487,8617,17,4,10.4
4/13/2007,942,8617,17,3,7.02
4/13/2007,720,8617,17,2,1.72
4/13/2007,243,8617,17,4,8.44
4/13/2007,1258,8617,17,3,1.83
4/13/2007,1329,8617,17,2,3.3
4/13/2007,526,614,17,3,6.75
4/13/2007,410,614,17,3,3.78
4/13/2007,759,614,17,3,5.67
4/13/2007,1269,614,17,2,7.94
4/13/2007,1225,8172,17,4,6.88
4/13/2007,1429,8172,17,2,4.8
4/13/2007,87,8172,17,3,5.34
4/13/2007,274,7655,17,4,14.96
4/13/2007,411,7655,17,3,1.53
4/13/2007,827,7655,17,3,2.85
4/13/2007,723,7655,17,2,1.02
4/13/2007,207,7655,17,3,3.72
4/13/2007,1349,2059,17,2,5.8
4/13/2007,301,2059,17,3,1.59
4/13/2007,744,2059,17,3,11.73
4/13/2007,973,2059,17,2,2.68
4/13/2007,1016,2059,17,3,3.51
4/13/2007,573,8289,17,4,13.56
4/13/2007,657,8289,17,3,6.36
4/13/2007,407,8289,17,2,6.42
4/13/2007,1156,8289,17,3,5.46
4/13/2007,952,1168,17,2,5.82
4/13/2007,330,1168,17,3,11.94
4/13/2007,753,7514,17,3,5.67
4/13/2007,929,7514,17,4,2.12
4/13/2007,813,7514,17,3,4.35
4/13/2007,1156,4340,17,3,5.46
4/13/2007,547,4340,17,2,4.62
4/13/2007,500,4340,17,3,7.98
4/13/2007,517,4340,17,3,10.2
4/13/2007,467,4340,17,3,11.43
4/13/2007,617,4340,17,2,2.32
4/13/2007,168,4340,17,3,3.78
4/13/2007,84,10243,17,2,5.62
4/13/2007,207,10243,17,3,3.72
4/13/2007,983,10243,17,3,2.46
4/13/2007,1420,4700,17,3,5.19
4/13/2007,145,4700,17,3,6.81
4/13/2007,440,4700,17,3,2.01
4/13/2007,284,4700,17,2,1.98
4/13/2007,1166,4700,17,4,8.84
4/13/2007,78,4700,17,2,4.38
4/13/2007,1556,6423,17,5,13.25
4/13/2007,853,6423,17,2,7.76
4/13/2007,991,6423,17,3,9.75
4/13/2007,1407,6423,17,4,2.52
4/13/2007,158,6423,17,4,6.32
4/13/2007,21,7913,17,3,6.99
4/13/2007,371,7913,17,4,2.64
4/13/2007,275,5644,17,3,9.81
4/13/2007,437,5644,17,3,5.91
4/13/2007,681,5644,17,3,6.9
4/13/2007,364,5644,17,3,6.6
4/13/2007,1313,5644,17,4,15.68
4/13/2007,25,5644,17,2,3.1
4/13/2007,984,7720,17,3,2.43
4/13/2007,988,7720,17,3,10.83
4/13/2007,172,2493,17,2,6.64
4/13/2007,1547,2493,17,2,4.76
4/13/2007,538,2493,17,3,2.79
4/13/2007,35,2493,17,2,4.42
4/13/2007,717,2493,17,3,11.76
4/13/2007,229,2493,17,2,4.46
4/13/2007,784,1334,17,2,1.04
4/13/2007,29,1334,17,3,5.34
4/13/2007,948,6001,17,4,11.84
4/13/2007,6,6001,17,2,2.3
4/13/2007,1275,6001,17,3,3.51
4/13/2007,998,6001,17,4,5
4/13/2007,1414,6001,17,3,4.02
4/13/2007,166,6001,17,2,4.94
4/13/2007,416,6666,17,2,6.64
4/13/2007,460,6666,17,3,4.83
4/13/2007,742,6666,17,3,7.41
4/13/2007,1452,6666,17,4,11.56
4/13/2007,882,6666,17,4,9.96
4/13/2007,206,6666,17,4,8.44
4/13/2007,1441,7580,17,3,3.93
4/13/2007,499,7580,17,3,8.88
4/13/2007,1299,5644,17,2,5.52
4/13/2007,170,5644,17,2,6.4
4/13/2007,1172,5644,17,4,11.08
4/13/2007,137,5644,17,3,11.1
4/13/2007,1272,5644,17,3,7.44
4/13/2007,270,5256,17,3,6.72
4/13/2007,873,5256,17,2,4.7
4/13/2007,1449,5256,17,2,1.74
4/13/2007,1279,5256,17,4,11.84
4/13/2007,962,5256,17,4,7.48
4/13/2007,353,5256,17,2,3.14
4/13/2007,723,4873,17,3,1.53
4/13/2007,340,4873,17,2,1.26
4/13/2007,433,8717,17,3,5.22
4/13/2007,770,8717,17,3,5.49
4/13/2007,587,8717,17,3,9.81
4/13/2007,1136,8717,17,4,14.44
4/13/2007,1047,8717,17,3,9.69
4/13/2007,171,8717,17,4,11.8
4/13/2007,887,9487,17,4,7.2
4/13/2007,238,9487,17,2,3.94
4/13/2007,627,9487,17,3,5.1
4/13/2007,604,9487,17,4,5
4/13/2007,521,6683,17,3,10.89
4/13/2007,1336,6683,17,3,10.17
4/13/2007,34,6683,17,4,6.76
4/13/2007,181,7526,17,2,1.86
4/13/2007,358,7526,17,3,11.25
4/13/2007,241,7526,17,3,8.73
4/13/2007,591,7526,17,5,5.85
4/13/2007,1100,7526,17,4,2.88
4/13/2007,1543,7526,17,4,9.92
4/13/2007,1206,7720,17,3,10.29
4/13/2007,397,7720,17,4,5.4
4/13/2007,1267,7720,17,2,3.2
4/13/2007,630,7720,17,3,8.4
4/13/2007,568,7720,17,3,9.99
4/13/2007,25,7720,17,2,3.1
4/13/2007,1240,7720,17,2,4.52
4/13/2007,943,8414,17,3,7.41
4/13/2007,28,8414,17,2,7.82
4/13/2007,71,8414,17,4,11.04
4/13/2007,354,8414,17,3,6.75
4/13/2007,1063,8414,17,3,9.54
4/13/2007,1020,3397,17,3,1.53
