product_id,product_brand,product_name,Price
597,Landslide,Landslide Brown Sugar,2.8
598,Landslide,Landslide White Sugar,1.52
599,Landslide,Landslide French Roast Coffee,2.32
600,Landslide,Landslide Decaf Coffee,2.31
601,Landslide,Landslide Regular Coffee,2.13
602,Landslide,Landslide Vegetable Oil,2.14
603,Landslide,Landslide Corn Oil,1.23
604,Landslide,Landslide Tomato Sauce,1.25
605,Landslide,Landslide Canola Oil,2.36
606,Landslide,Landslide Grape Preserves,2.65
607,Landslide,Landslide Columbian Coffee,2.78
608,Landslide,Landslide Strawberry Jelly,0.68
609,Landslide,Landslide Pepper,2.59
610,Landslide,Landslide Low Fat Apple Butter,2.27
611,Landslide,Landslide Salt,0.82
612,Landslide,Landslide Apple Butter,2.38
613,Landslide,Landslide Oregano,1.82
614,Landslide,Landslide Apple Jelly,3.78
615,Landslide,Landslide Grape Jam,1.35
616,Landslide,Landslide Apple Jam,1.33
617,Landslide,Landslide Strawberry Jam,1.16
618,Landslide,Landslide Creamy Peanut Butter,1.4
619,Landslide,Landslide Strawberry Preserves,2.25
620,Landslide,Landslide Extra Chunky Peanut Butter,0.73
621,Landslide,Landslide Apple Preserves,1.39
622,Landslide,Landslide Grape Jelly,0.81
623,Token,Token Berry Juice,1.8
624,Token,Token Mango Drink,2.46
625,Token,Token Strawberry Drink,1.61
626,Token,Token Cream Soda,1.29
627,Token,Token Diet Soda,1.7
628,Token,Token Cola,1.4
629,Token,Token Diet Cola,0.55
630,Token,Token Orange Juice,2.8
631,Token,Token Cranberry Juice,0.78
632,Token,Token Apple Juice,0.83
633,Token,Token Apple Drink,0.74
634,Radius,Radius Oatmeal,2.53
635,Radius,Radius Corn Puffs,1.38
636,Radius,Radius Wheat Puffs,2.64
637,Radius,Radius Grits,0.86
638,Bravo,Bravo Canned Beets,3.15
639,Bravo,Bravo Creamed Corn,3.28
640,Bravo,Bravo Canned String Beans,2.59
641,Bravo,Bravo Chicken Soup,3.98
642,Bravo,Bravo Canned Yams,1.66
643,Bravo,Bravo Vegetable Soup,1.84
644,Bravo,Bravo Canned Tomatos,0.87
645,Bravo,Bravo Noodle Soup,3.32
646,Bravo,Bravo Regular Ramen Soup,1.28
647,Bravo,Bravo Chicken Noodle Soup,2.74
648,Bravo,Bravo Turkey Noodle Soup,2.72
649,Bravo,Bravo Beef Soup,2.55
650,Bravo,Bravo Canned Peas,1.55
651,Bravo,Bravo Chicken Ramen Soup,0.8
652,Bravo,Bravo Canned Tuna in Water,1.67
653,Bravo,Bravo Canned Tuna in Oil,2.78
654,Bravo,Bravo Large Canned Shrimp,2.17
655,Bravo,Bravo Fancy Canned Anchovies,2.31
656,Bravo,Bravo Fancy Canned Clams,3.85
657,Bravo,Bravo Fancy Canned Oysters,2.12
658,Bravo,Bravo Fancy Canned Sardines,2.68
659,Bravo,Bravo Rice Soup,3.21
660,Applause,Applause Canned Mixed Fruit,2.8
661,Applause,Applause Canned Peaches,2.34
662,Prelude,Prelude Rosy Sunglasses,2.3
663,Akron,Akron Eyeglass Screwdriver,1.76
664,Akron,Akron City Map,1.74
665,Gorilla,Gorilla Low Fat Cottage Cheese,1.57
666,Gorilla,Gorilla Low Fat Sour Cream,0.89
667,Gorilla,Gorilla Sour Cream,2.66
668,Gorilla,Gorilla Jack Cheese,3.93
669,Gorilla,Gorilla Muenster Cheese,1.8
670,Gorilla,Gorilla String Cheese,1.79
671,Gorilla,Gorilla Low Fat String Cheese,2.93
672,Gorilla,Gorilla Havarti Cheese,3.34
673,Gorilla,Gorilla Head Cheese,2.74
674,Gorilla,Gorilla Cheese Spread,3.18
675,Gorilla,Gorilla Sharp Cheddar Cheese,3.59
676,Gorilla,Gorilla Mild Cheddar Cheese,3.29
677,Gorilla,Gorilla Large Curd Cottage Cheese,2.96
678,Gorilla,Gorilla 2% Milk,3.69
679,Gorilla,Gorilla Buttermilk,1.49
680,Gorilla,Gorilla Chocolate Milk,1.47
681,Gorilla,Gorilla 1% Milk,2.3
682,Gorilla,Gorilla Whole Milk,0.61
683,Gorilla,Gorilla Strawberry Yogurt,2.16
684,Gorilla,Gorilla Blueberry Yogurt,0.68
685,Cutting Edge,Cutting Edge Chicken Hot Dogs,1.53
686,Cutting Edge,Cutting Edge Pimento Loaf,1.82
687,Cutting Edge,Cutting Edge Beef Bologna,0.97
688,Cutting Edge,Cutting Edge Low Fat Bologna,2.37
689,Cutting Edge,Cutting Edge Turkey Hot Dogs,1.76
690,Cutting Edge,Cutting Edge Foot-Long Hot Dogs,1.44
691,Cutting Edge,Cutting Edge Low Fat Cole Slaw,2.85
692,Cutting Edge,Cutting Edge Cole Slaw,1.55
693,Cutting Edge,Cutting Edge Roasted Chicken,1.99
694,Cutting Edge,Cutting Edge Corned Beef,2.95
695,Cutting Edge,Cutting Edge Sliced Turkey,3.52
696,Cutting Edge,Cutting Edge Sliced Ham,0.72
697,Cutting Edge,Cutting Edge Potato Salad,1.33
698,Cutting Edge,Cutting Edge Sliced Chicken,2.33
699,Jumbo,Jumbo Small Brown Eggs,1.42
700,Jumbo,Jumbo Large Brown Eggs,2.68
701,Jumbo,Jumbo Small Eggs,0.75
702,Jumbo,Jumbo Large Eggs,3.84
703,Jumbo,Jumbo Egg Substitute,2.97
704,Imagine,Imagine Low Fat Waffles,1.63
705,Imagine,Imagine Orange Popsicles,0.88
706,Imagine,Imagine Frozen Chicken Breast,3.46
707,Imagine,Imagine Frozen Pancakes,1.87
708,Imagine,Imagine Low Fat French Fries,3.68
709,Imagine,Imagine Frozen Sausage Pizza,0.57
710,Imagine,Imagine Blueberry Waffles,1.19
711,Imagine,Imagine Fajita French Fries,2.89
712,Imagine,Imagine Waffles,3.87
713,Imagine,Imagine Frozen Pepperoni Pizza,3.46
714,Imagine,Imagine Frozen Cheese Pizza,2.7
715,Imagine,Imagine Frozen Mushroom Pizza,1.55
716,Imagine,Imagine Apple Cinnamon Waffles,1.81
717,Imagine,Imagine Frozen Carrots,3.92
718,Imagine,Imagine Turkey TV Dinner,2.32
719,Imagine,Imagine Chicken TV Dinner,2.45
720,Imagine,Imagine Beef TV Dinner,0.86
721,Imagine,Imagine Pancake Mix,2.26
722,Imagine,Imagine Grape Popsicles,2.83
723,Imagine,Imagine Home Style French Fries,0.51
724,Imagine,Imagine Lime Popsicles,2.94
725,Imagine,Imagine Ice Cream,1.49
726,Imagine,Imagine Ice Cream Sandwich,3.21
727,Imagine,Imagine Frozen Cauliflower,1.91
728,Imagine,Imagine Frozen Broccoli,1.89
729,Imagine,Imagine Frozen Corn,1.72
730,Imagine,Imagine Frozen Peas,1.72
731,Imagine,Imagine Popsicles,3.81
732,Imagine,Imagine Frozen Chicken Thighs,0.91
733,Imagine,Imagine Frozen Chicken Wings,1.95
734,Imagine,Imagine Lemon Popsicles,0.63
735,Consolidated,Consolidated Silky Smooth Hair Conditioner,1.47
736,Consolidated,Consolidated Tartar Control Toothpaste,2.13
737,Consolidated,Consolidated Whitening Toothpast,1.28
738,Consolidated,Consolidated Toothpaste,1.85
739,Consolidated,Consolidated Deodorant,2.38
740,Consolidated,Consolidated Conditioning Shampoo,1.97
741,Consolidated,Consolidated Extra Moisture Shampoo,0.73
742,Consolidated,Consolidated Angled Toothbrush,2.47
743,Consolidated,Consolidated Apricot Shampoo,0.96
744,Consolidated,Consolidated Childrens Aspirin,3.91
745,Consolidated,Consolidated Buffered Aspirin,0.85
746,Consolidated,Consolidated 200 MG Ibuprofen,3.98
747,Consolidated,Consolidated 200 MG Acetominifen,1.83
748,Consolidated,Consolidated HCL Nasal Spray,2.2
749,Consolidated,Consolidated Dishwasher Detergent,2.67
750,Consolidated,Consolidated Multi-Symptom Cold Remedy,1.95
751,Consolidated,Consolidated Childrens Cold Remedy,2.19
752,Consolidated,Consolidated Laundry Detergent,0.85
753,Consolidated,Consolidated Mint Mouthwash,1.89
754,Cormorant,Cormorant 60 Watt Lightbulb,2.57
755,Cormorant,Cormorant Plastic Forks,2.98
756,Cormorant,Cormorant Plastic Spoons,2.68
757,Cormorant,Cormorant Plastic Knives,1.47
758,Cormorant,Cormorant C-Size Batteries,3.19
759,Cormorant,Cormorant 100 Watt Lightbulb,1.89
760,Cormorant,Cormorant AAA-Size Batteries,1.87
761,Cormorant,Cormorant Paper Plates,1.7
762,Cormorant,Cormorant Paper Cups,3.7
763,Cormorant,Cormorant 75 Watt Lightbulb,2.55
764,Cormorant,Cormorant Toilet Bowl Cleaner,3.81
765,Cormorant,Cormorant Counter Cleaner,1.92
766,Cormorant,Cormorant Glass Cleaner,0.62
767,Cormorant,Cormorant 25 Watt Lightbulb,1.45
768,Cormorant,Cormorant AA-Size Batteries,2.76
769,Cormorant,Cormorant D-Size Batteries,0.59
770,Cormorant,Cormorant Paper Towels,1.83
771,Cormorant,Cormorant Soft Napkins,1.12
772,Cormorant,Cormorant Scented Tissue,1.94
773,Cormorant,Cormorant Toilet Paper,0.71
774,Cormorant,Cormorant Tissues,2.45
775,Cormorant,Cormorant Scented Toilet Tissue,0.95
776,Cormorant,Cormorant Room Freshener,3.89
777,Cormorant,Cormorant Frying Pan,3.72
778,Cormorant,Cormorant Copper Cleaner,2.72
779,Cormorant,Cormorant Bees Wax Candles,1.81
780,Cormorant,Cormorant Silver Cleaner,2.84
781,Cormorant,Cormorant Copper Pot Scrubber,3.95
782,Cormorant,Cormorant Economy Toilet Brush,2.34
783,Cormorant,Cormorant Scissors,2.47
784,Cormorant,Cormorant Large Sponge,0.52
785,Cormorant,Cormorant Screw Driver,2.28
786,Footnote,Footnote Extra Lean Hamburger,0.97
787,Footnote,Footnote Seasoned Hamburger,1.49
788,Excel,Excel Monthly Sports Magazine,0.55
789,Excel,Excel Monthly Auto Magazine,3.62
790,Excel,Excel Monthly Computer Magazine,0.77
791,Excel,Excel Monthly Home Magazine,2.15
792,Excel,Excel Monthly Fashion Magazine,2.13
793,Ebony,Ebony Summer Squash,2.85
794,Ebony,Ebony Corn on the Cob,1.2
795,Ebony,Ebony Asparagus,0.96
796,Ebony,Ebony Sweet Peas,1.32
797,Ebony,Ebony New Potatos,2.19
798,Ebony,Ebony Beets,2.71
799,Ebony,Ebony Prepared Salad,2.84
800,Ebony,Ebony Onions,3.26
801,Ebony,Ebony Green Pepper,2.65
802,Ebony,Ebony Shitake Mushrooms,2.99
803,Ebony,Ebony Lettuce,3.51
804,Ebony,Ebony Elephant Garlic,2.21
805,Ebony,Ebony Red Pepper,2.88
806,Ebony,Ebony Garlic,2.6
807,Ebony,Ebony Potatos,1.41
808,Ebony,Ebony Cauliflower,1.39
809,Ebony,Ebony Tomatos,1.22
810,Ebony,Ebony Mushrooms,0.57
811,Ebony,Ebony Baby Onion,2.97
812,Ebony,Ebony Dried Mushrooms,3.34
813,Ebony,Ebony Fresh Lima Beans,1.45
814,Ebony,Ebony Squash,1.73
815,Ebony,Ebony Limes,0.92
816,Ebony,Ebony Firm Tofu,2.29
817,Ebony,Ebony Almonds,1.68
818,Ebony,Ebony Macintosh Apples,1.35
819,Ebony,Ebony Golden Delcious Apples,2.77
820,Ebony,Ebony Red Delcious Apples,0.7
821,Ebony,Ebony Lemons,1.91
822,Ebony,Ebony Fancy Plums,1.86
823,Ebony,Ebony Plums,3.43
824,Ebony,Ebony Peaches,2.11
825,Ebony,Ebony Broccoli,2.83
826,Ebony,Ebony Mandarin Oranges,1.83
827,Ebony,Ebony Mixed Nuts,0.95
828,Ebony,Ebony Canned Peanuts,1.29
829,Ebony,Ebony Sweet Onion,2.17
830,Ebony,Ebony Cantelope,2.45
831,Ebony,Ebony Honey Dew,1.58
832,Ebony,Ebony Fuji Apples,3.24
833,Ebony,Ebony Walnuts,2.39
834,Ebony,Ebony Oranges,2.96
835,Ebony,Ebony Tangerines,3.49
836,Ebony,Ebony Party Nuts,1.18
837,Curlew,Curlew Lox,1.62
838,Curlew,Curlew Scallops,2.58
839,Nationeel,Nationeel Low Fat Cookies,0.66
840,Nationeel,Nationeel BBQ Potato Chips,1.37
841,Nationeel,Nationeel Corn Chips,1.85
842,Nationeel,Nationeel Low Fat BBQ Chips,3.2
843,Nationeel,Nationeel Sugar Cookies,2.94
844,Nationeel,Nationeel Chocolate Chip Cookies,3.31
845,Nationeel,Nationeel Fudge Cookies,1.42
846,Nationeel,Nationeel Fudge Brownies,1.71
847,Nationeel,Nationeel Potato Chips,3.84
848,Nationeel,Nationeel Lemon Cookies,2.26
849,Nationeel,Nationeel Graham Crackers,1.65
850,Nationeel,Nationeel Cheese Crackers,1.33
851,Nationeel,Nationeel Buttered Popcorn,2.51
852,Nationeel,Nationeel No Salt Popcorn,0.69
853,Nationeel,Nationeel Low Fat Popcorn,3.88
854,Nationeel,Nationeel Salsa Dip,1.6
855,Nationeel,Nationeel Avocado Dip,2.41
856,Nationeel,Nationeel Salted Pretzels,2.39
857,Nationeel,Nationeel Cheese Dip,2.22
858,Nationeel,Nationeel Fondue Mix,2.22
859,Nationeel,Nationeel Mini Donuts,1.31
860,Nationeel,Nationeel Beef Jerky,2.34
861,Nationeel,Nationeel Chocolate Donuts,2.45
862,Nationeel,Nationeel Low Fat Chips,2.73
863,Nationeel,Nationeel Sesame Crackers,2.98
864,Nationeel,Nationeel Frosted Cookies,1.63
865,Nationeel,Nationeel Dried Apples,2.79
866,Nationeel,Nationeel Apple Fruit Roll,3.46
867,Nationeel,Nationeel Strawberry Fruit Roll,1.88
868,Nationeel,Nationeel Raspberry Fruit Roll,3.58
869,Nationeel,Nationeel Grape Fruit Roll,2.12
870,Nationeel,Nationeel Dried Dates,1.97
871,Nationeel,Nationeel Raisins,2.54
872,Nationeel,Nationeel Golden Raisins,2.52
873,Nationeel,Nationeel Dried Apricots,2.35
874,Nationeel,Nationeel Frosted Donuts,1.59
875,Thresher,Thresher Tasty Candy Bar,3.44
876,Thresher,Thresher Mint Chocolate Bar,1.71
877,Thresher,Thresher Malted Milk Balls,1.58
878,Thresher,Thresher Semi-Sweet Chocolate Bar,1.87
879,Thresher,Thresher Bubble Gum,1.11
880,Thresher,Thresher Spicy Mints,3.65
881,Thresher,Thresher Mints,1.81
882,Thresher,Thresher White Chocolate Bar,2.49
883,Monarch,Monarch Ravioli,2.9
884,Monarch,Monarch Manicotti,2.6
885,Monarch,Monarch Spaghetti,1.38
886,Monarch,Monarch Thai Rice,3.11
887,Monarch,Monarch Rice Medly,1.8
888,Discover,Discover Ravioli,0.88
889,Discover,Discover Manicotti,1.61
890,Discover,Discover Spaghetti,2.61
891,Discover,Discover Thai Rice,2.47
892,Discover,Discover Rice Medly,2.73
893,Pearl,Pearl Imported Beer,0.91
894,Pearl,Pearl Light Wine,0.57
895,Pearl,Pearl Chardonnay Wine,0.65
896,Pearl,Pearl Chablis Wine,2.68
897,Pearl,Pearl Merlot Wine,0.54
898,Pearl,Pearl Chardonnay,1.74
899,Pearl,Pearl White Zinfandel Wine,1.92
900,Pearl,Pearl Light Beer,1.86
901,Fantastic,Fantastic Pumpernickel Bread,2.99
902,Fantastic,Fantastic White Bread,0.97
903,Fantastic,Fantastic Rye Bread,2.52
904,Fantastic,Fantastic English Muffins,1.5
905,Fantastic,Fantastic Cranberry Muffins,2.33
906,Fantastic,Fantastic Muffins,0.63
907,Fantastic,Fantastic Bagels,3.42
908,Fantastic,Fantastic Blueberry Muffins,0.69
909,Fantastic,Fantastic Wheat Bread,1.55
910,BBB Best,BBB Best Sesame Oil,1.84
911,BBB Best,BBB Best Chunky Peanut Butter,1.97
912,BBB Best,BBB Best Hot Chocolate,2.63
913,BBB Best,BBB Best Brown Sugar,1.78
914,BBB Best,BBB Best White Sugar,2.46
915,BBB Best,BBB Best French Roast Coffee,2.87
916,BBB Best,BBB Best Decaf Coffee,2.57
917,BBB Best,BBB Best Regular Coffee,1.12
918,BBB Best,BBB Best Vegetable Oil,2.97
919,BBB Best,BBB Best Corn Oil,1.54
920,BBB Best,BBB Best Tomato Sauce,0.73
921,BBB Best,BBB Best Canola Oil,1.35
922,BBB Best,BBB Best Grape Preserves,2.59
923,BBB Best,BBB Best Columbian Coffee,1.44
924,BBB Best,BBB Best Strawberry Jelly,2.7
925,BBB Best,BBB Best Pepper,0.76
926,BBB Best,BBB Best Low Fat Apple Butter,0.56
927,BBB Best,BBB Best Salt,0.63
928,BBB Best,BBB Best Apple Butter,1.65
929,BBB Best,BBB Best Oregano,0.53
930,BBB Best,BBB Best Apple Jelly,1.48
931,BBB Best,BBB Best Grape Jam,1.9
932,BBB Best,BBB Best Apple Jam,1.59
933,BBB Best,BBB Best Strawberry Jam,3.38
934,BBB Best,BBB Best Creamy Peanut Butter,1.1
935,BBB Best,BBB Best Strawberry Preserves,2.8
936,BBB Best,BBB Best Extra Chunky Peanut Butter,2.78
937,BBB Best,BBB Best Apple Preserves,3.61
938,BBB Best,BBB Best Grape Jelly,1.61
939,Fabulous,Fabulous Berry Juice,0.7
940,Fabulous,Fabulous Mango Drink,2.84
941,Fabulous,Fabulous Strawberry Drink,3.95
942,Fabulous,Fabulous Cream Soda,2.34
943,Fabulous,Fabulous Diet Soda,2.47
944,Fabulous,Fabulous Cola,0.88
945,Fabulous,Fabulous Diet Cola,2.28
946,Fabulous,Fabulous Orange Juice,2.85
947,Fabulous,Fabulous Cranberry Juice,0.65
948,Fabulous,Fabulous Apple Juice,2.96
949,Fabulous,Fabulous Apple Drink,2.51
950,Special,Special Oatmeal,3.47
951,Special,Special Corn Puffs,1.93
952,Special,Special Wheat Puffs,2.91
953,Special,Special Grits,2.74
954,Just Right,Just Right Canned Beets,1.74
955,Just Right,Just Right Creamed Corn,3.83
956,Just Right,Just Right Canned String Beans,1.2
957,Just Right,Just Right Chicken Soup,2.97
958,Just Right,Just Right Canned Yams,1.36
959,Just Right,Just Right Vegetable Soup,1.5
960,Just Right,Just Right Canned Tomatos,2.15
961,Just Right,Just Right Noodle Soup,1.31
962,Just Right,Just Right Regular Ramen Soup,1.87
963,Just Right,Just Right Chicken Noodle Soup,2.4
964,Just Right,Just Right Turkey Noodle Soup,1.99
965,Just Right,Just Right Beef Soup,1.53
966,Just Right,Just Right Canned Peas,2.49
967,Just Right,Just Right Chicken Ramen Soup,0.61
968,Just Right,Just Right Canned Tuna in Water,1.28
969,Just Right,Just Right Canned Tuna in Oil,1.76
970,Just Right,Just Right Large Canned Shrimp,3.11
971,Just Right,Just Right Fancy Canned Anchovies,2.85
972,Just Right,Just Right Fancy Canned Clams,2.23
973,Just Right,Just Right Fancy Canned Oysters,1.34
974,Just Right,Just Right Fancy Canned Sardines,0.79
975,Just Right,Just Right Rice Soup,3.76
976,Big City,Big City Canned Mixed Fruit,1.17
977,Big City,Big City Canned Peaches,0.76
978,Symphony,Symphony Rosy Sunglasses,1.6
979,James Bay,James Bay Eyeglass Screwdriver,3.78
980,James Bay,James Bay City Map,1.72
981,Even Better,Even Better Low Fat Cottage Cheese,1.27
982,Even Better,Even Better Low Fat Sour Cream,2.88
983,Even Better,Even Better Sour Cream,0.82
984,Even Better,Even Better Jack Cheese,0.81
985,Even Better,Even Better Muenster Cheese,0.72
986,Even Better,Even Better String Cheese,3.5
987,Even Better,Even Better Low Fat String Cheese,2.59
988,Even Better,Even Better Havarti Cheese,3.61
989,Even Better,Even Better Head Cheese,0.84
990,Even Better,Even Better Cheese Spread,3.12
991,Even Better,Even Better Sharp Cheddar Cheese,3.25
992,Even Better,Even Better Mild Cheddar Cheese,1.79
993,Even Better,Even Better Large Curd Cottage Cheese,3.95
994,Even Better,Even Better 2% Milk,0.79
995,Even Better,Even Better Buttermilk,1.15
996,Even Better,Even Better Chocolate Milk,0.85
997,Even Better,Even Better 1% Milk,3.29
998,Even Better,Even Better Whole Milk,1.25
999,Even Better,Even Better Strawberry Yogurt,2.71
1000,Even Better,Even Better Blueberry Yogurt,2.69
1001,American,American Chicken Hot Dogs,2.52
1002,American,American Pimento Loaf,2.76
1003,American,American Beef Bologna,0.78
1004,American,American Low Fat Bologna,2.87
1005,American,American Turkey Hot Dogs,2.74
1006,American,American Foot-Long Hot Dogs,2.14
1007,American,American Low Fat Cole Slaw,2.27
1008,American,American Cole Slaw,0.89
1009,American,American Roasted Chicken,2.97
1010,American,American Corned Beef,2.65
1011,American,American Sliced Turkey,3.17
1012,American,American Sliced Ham,2.76
1013,American,American Potato Salad,1.55
1014,American,American Sliced Chicken,0.59
1015,National,National Small Brown Eggs,2.19
1016,National,National Large Brown Eggs,1.17
1017,National,National Small Eggs,2.89
1018,National,National Large Eggs,0.93
1019,National,National Egg Substitute,3.74
1020,PigTail,PigTail Low Fat Waffles,0.51
1021,PigTail,PigTail Orange Popsicles,1.22
1022,PigTail,PigTail Frozen Chicken Breast,1.51
1023,PigTail,PigTail Frozen Pancakes,1.64
1024,PigTail,PigTail Low Fat French Fries,3.95
1025,PigTail,PigTail Frozen Sausage Pizza,1.45
1026,PigTail,PigTail Blueberry Waffles,2.13
1027,PigTail,PigTail Fajita French Fries,2.31
1028,PigTail,PigTail Waffles,2.24
1029,PigTail,PigTail Frozen Pepperoni Pizza,1.68
1030,PigTail,PigTail Frozen Cheese Pizza,2.64
1031,PigTail,PigTail Frozen Mushroom Pizza,1.21
1032,PigTail,PigTail Apple Cinnamon Waffles,0.55
1033,PigTail,PigTail Frozen Carrots,1.91
1034,PigTail,PigTail Turkey TV Dinner,2.91
1035,PigTail,PigTail Chicken TV Dinner,1.11
1036,PigTail,PigTail Beef TV Dinner,2.14
1037,PigTail,PigTail Pancake Mix,0.58
1038,PigTail,PigTail Grape Popsicles,0.74
1039,PigTail,PigTail Home Style French Fries,0.81
1040,PigTail,PigTail Lime Popsicles,1.32
1041,PigTail,PigTail Ice Cream,0.71
1042,PigTail,PigTail Ice Cream Sandwich,1.15
1043,PigTail,PigTail Frozen Cauliflower,1.57
1044,PigTail,PigTail Frozen Broccoli,1.27
1045,PigTail,PigTail Frozen Corn,3.7
1046,PigTail,PigTail Frozen Peas,1.66
1047,PigTail,PigTail Popsicles,3.23
1048,PigTail,PigTail Frozen Chicken Thighs,2.21
1049,PigTail,PigTail Frozen Chicken Wings,3.93
1050,PigTail,PigTail Lemon Popsicles,1.28
1051,Bird Call,Bird Call Silky Smooth Hair Conditioner,0.52
1052,Bird Call,Bird Call Tartar Control Toothpaste,1.4
1053,Bird Call,Bird Call Whitening Toothpast,1.85
1054,Bird Call,Bird Call Toothpaste,1.48
1055,Bird Call,Bird Call Deodorant,1.62
1056,Bird Call,Bird Call Conditioning Shampoo,2.93
1057,Bird Call,Bird Call Extra Moisture Shampoo,1.43
1058,Bird Call,Bird Call Angled Toothbrush,2.76
1059,Bird Call,Bird Call Apricot Shampoo,2.28
1060,Bird Call,Bird Call Childrens Aspirin,2.87
1061,Bird Call,Bird Call Buffered Aspirin,1.66
1062,Bird Call,Bird Call 200 MG Ibuprofen,2.38
1063,Bird Call,Bird Call 200 MG Acetominifen,3.18
1064,Bird Call,Bird Call HCL Nasal Spray,0.54
1065,Bird Call,Bird Call Dishwasher Detergent,1.88
1066,Bird Call,Bird Call Multi-Symptom Cold Remedy,2.89
1067,Bird Call,Bird Call Childrens Cold Remedy,1.74
1068,Bird Call,Bird Call Laundry Detergent,2.11
1069,Bird Call,Bird Call Mint Mouthwash,0.57
1070,High Quality,High Quality 60 Watt Lightbulb,3.51
1071,High Quality,High Quality Plastic Forks,2.64
1072,High Quality,High Quality Plastic Spoons,1.95
1073,High Quality,High Quality Plastic Knives,3.45
1074,High Quality,High Quality C-Size Batteries,3.13
1075,High Quality,High Quality 100 Watt Lightbulb,1.54
1076,High Quality,High Quality AAA-Size Batteries,3.24
1077,High Quality,High Quality Paper Plates,3.68
1078,High Quality,High Quality Paper Cups,1.64
1079,High Quality,High Quality 75 Watt Lightbulb,2.21
1080,High Quality,High Quality Toilet Bowl Cleaner,2.19
1081,High Quality,High Quality Counter Cleaner,2.91
1082,High Quality,High Quality Glass Cleaner,1.91
1083,High Quality,High Quality 25 Watt Lightbulb,0.5
1084,High Quality,High Quality AA-Size Batteries,1.37
1085,High Quality,High Quality D-Size Batteries,2.24
1086,High Quality,High Quality Paper Towels,2.53
1087,High Quality,High Quality Soft Napkins,1.66
1088,High Quality,High Quality Scented Tissue,3.32
1089,High Quality,High Quality Toilet Paper,2.47
1090,High Quality,High Quality Tissues,2.15
1091,High Quality,High Quality Scented Toilet Tissue,3.56
1092,High Quality,High Quality Room Freshener,2.38
1093,High Quality,High Quality Frying Pan,2.81
1094,High Quality,High Quality Copper Cleaner,3.77
1095,High Quality,High Quality Bees Wax Candles,1.58
1096,High Quality,High Quality Silver Cleaner,2.56
1097,High Quality,High Quality Copper Pot Scrubber,2.15
1098,High Quality,High Quality Economy Toilet Brush,1.39
1099,High Quality,High Quality Scissors,3.24
1100,High Quality,High Quality Large Sponge,0.72
1101,High Quality,High Quality Screw Driver,2.62
1102,Genteel,Genteel Extra Lean Hamburger,1.9
1103,Genteel,Genteel Seasoned Hamburger,1.15
1104,Mighty Good,Mighty Good Monthly Sports Magazine,2.45
1105,Mighty Good,Mighty Good Monthly Auto Magazine,1.85
1106,Mighty Good,Mighty Good Monthly Computer Magazine,1.52
1107,Mighty Good,Mighty Good Monthly Home Magazine,2.7
1108,Mighty Good,Mighty Good Monthly Fashion Magazine,1.64
1109,Tri-State,Tri-State Summer Squash,0.55
1110,Tri-State,Tri-State Corn on the Cob,2.8
1111,Tri-State,Tri-State Asparagus,0.78
1112,Tri-State,Tri-State Sweet Peas,3.58
1113,Tri-State,Tri-State New Potatos,0.67
1114,Tri-State,Tri-State Beets,3.42
1115,Tri-State,Tri-State Prepared Salad,2.5
1116,Tri-State,Tri-State Onions,2.53
1117,Tri-State,Tri-State Green Pepper,3.64
1118,Tri-State,Tri-State Shitake Mushrooms,2.93
1119,Tri-State,Tri-State Lettuce,3.17
1120,Tri-State,Tri-State Elephant Garlic,1.71
1121,Tri-State,Tri-State Red Pepper,3.87
1122,Tri-State,Tri-State Garlic,0.74
1123,Tri-State,Tri-State Potatos,1.96
1124,Tri-State,Tri-State Cauliflower,0.81
1125,Tri-State,Tri-State Tomatos,2.21
1126,Tri-State,Tri-State Mushrooms,1.16
1127,Tri-State,Tri-State Baby Onion,2.62
1128,Tri-State,Tri-State Dried Mushrooms,2.61
1129,Tri-State,Tri-State Fresh Lima Beans,2.43
1130,Tri-State,Tri-State Squash,1.55
1131,Tri-State,Tri-State Limes,2.4
1132,Tri-State,Tri-State Firm Tofu,1.66
1133,Tri-State,Tri-State Almonds,1.54
1134,Tri-State,Tri-State Macintosh Apples,1.82
1135,Tri-State,Tri-State Golden Delcious Apples,1.96
1136,Tri-State,Tri-State Red Delcious Apples,3.61
1137,Tri-State,Tri-State Lemons,1.77
1138,Tri-State,Tri-State Fancy Plums,2.44
1139,Tri-State,Tri-State Plums,2.86
1140,Tri-State,Tri-State Peaches,2.56
1141,Tri-State,Tri-State Broccoli,1.34
1142,Tri-State,Tri-State Mandarin Oranges,2.95
1143,Tri-State,Tri-State Mixed Nuts,1.76
1144,Tri-State,Tri-State Canned Peanuts,0.85
1145,Tri-State,Tri-State Sweet Onion,1.57
1146,Tri-State,Tri-State Cantelope,2.57
1147,Tri-State,Tri-State Honey Dew,1.42
1148,Tri-State,Tri-State Fuji Apples,2.69
1149,Tri-State,Tri-State Walnuts,0.88
1150,Tri-State,Tri-State Oranges,3.19
1151,Tri-State,Tri-State Tangerines,0.62
1152,Tri-State,Tri-State Party Nuts,2.63
1153,Dual City,Dual City Lox,0.52
1154,Dual City,Dual City Scallops,1.7
1155,Horatio,Horatio Low Fat Cookies,1.88
1156,Horatio,Horatio BBQ Potato Chips,1.82
1157,Horatio,Horatio Corn Chips,3.36
1158,Horatio,Horatio Low Fat BBQ Chips,1.32
1159,Horatio,Horatio Sugar Cookies,3.78
